Wavelength (nm),Pixel values
415.22637939453125,9042.88375
415.81890869140625,9147.28375
416.4114074707031,9272.12375
417.00384521484375,9296.12375
417.5962829589844,9296.10375
418.18865966796875,9342.70375
418.7810363769531,9551.67375
419.3733825683594,9695.41375
419.96563720703125,10106.18375
420.55792236328125,10726.21375
421.1501770019531,11372.01375
421.74237060546875,11140.01375
422.3345642089844,10599.95375
422.9267272949219,10186.20375
423.51885986328125,9490.75375
424.1109313964844,8932.84375
424.7030029296875,8800.21375
425.2950134277344,8457.79375
425.8869934082031,8242.15375
426.47894287109375,8654.70375
427.0708923339844,9187.30375
427.6627502441406,8809.74375
428.2546691894531,8683.75375
428.84649658203125,9355.86375
429.43829345703125,10080.95375
430.03009033203125,9987.06375
430.621826171875,9254.90375
431.21356201171875,8224.18375
431.8052062988281,7684.53375
432.3968811035156,7665.09375
432.9884948730469,8249.84375
433.580078125,8523.74375
434.1716003417969,7747.42375
434.7631530761719,7562.39375
435.3546447753906,7612.42375
435.9460754394531,7769.25375
436.53753662109375,7669.38375
437.12890625,7386.11375
437.72027587890625,7563.33375
438.3116455078125,7638.80375
438.9029235839844,7475.67375
439.4942321777344,7288.47375
440.0854187011719,7603.37375
440.6766662597656,8627.99375
441.267822265625,8920.33375
441.8589782714844,8372.20375
442.4500732421875,8333.17375
443.0411682128906,8647.67375
443.6322326660156,8539.32375
444.2232360839844,8333.73375
444.8142395019531,8221.27375
445.4051818847656,8139.6537499999995
445.99609375,8220.40375
446.5870056152344,7872.93375
447.1778869628906,7558.07375
447.7687072753906,7405.43375
448.3594970703125,7521.20375
448.9502868652344,7658.75375
449.5409851074219,7614.13375
450.1317138671875,7499.23375
450.722412109375,7330.40375
451.3130798339844,7362.44375
451.9036865234375,7300.90375
452.4942626953125,7119.24375
453.0848083496094,6948.39375
453.6753234863281,6889.96375
454.26580810546875,6987.86375
454.85626220703125,7166.51375
455.4466552734375,6982.04375
456.03704833984375,6922.80375
456.6274108886719,7245.20375
457.2177429199219,7604.10375
457.8080139160156,7819.58375
458.39825439453125,7817.67375
458.9884948730469,7855.893749999999
459.57867431640625,7645.08375
460.1688232421875,7468.16375
460.75897216796875,7492.21375
461.34906005859375,6937.81375
461.9391174316406,6789.92375
462.5291442871094,7231.06375
463.119140625,7818.25375
463.7091369628906,8252.01375
464.299072265625,8569.17375
464.88897705078125,8751.85375
465.47882080078125,8552.62375
466.06866455078125,7714.75375
466.6584777832031,7126.38375
467.2482604980469,7102.08375
467.8379821777344,6985.72375
468.42767333984375,6381.40375
469.0173645019531,5932.04375
469.6070251464844,5796.09375
470.1966247558594,5841.66375
470.7862243652344,5917.02375
471.375732421875,6077.85375
471.96527099609375,6453.51375
472.55474853515625,6975.30375
473.1441955566406,6948.73375
473.7336120605469,6626.16375
474.322998046875,6857.47375
474.91241455078125,7259.06375
475.501708984375,6957.11375
476.09100341796875,6747.22375
476.6802673339844,6553.17375
477.2695007324219,6699.95375
477.8586730957031,6846.42375
478.44781494140625,6532.61375
479.0369567871094,6712.54375
479.62603759765625,7065.37375
480.215087890625,7024.06375
480.80413818359375,6895.27375
481.39312744140625,7050.68375
481.9820556640625,6804.64375
482.5710144042969,6746.25375
483.1598815917969,6996.76375
483.7487487792969,7484.32375
484.33758544921875,8510.54375
484.9263916015625,14511.13375
485.51513671875,21291.96375
486.1038818359375,13605.08375
486.69256591796875,7665.59375
487.2812194824219,7001.79375
487.8698425292969,6115.37375
488.4584655761719,6034.47375
489.0470275878906,6061.87375
489.63555908203125,5979.37375
490.22406005859375,5875.66375
490.8125305175781,5768.08375
491.40093994140625,5590.48375
491.98931884765625,5661.41375
492.5777282714844,5807.21375
493.1660461425781,5692.03375
493.75433349609375,5632.27375
494.3426208496094,5424.43375
494.93084716796875,5169.60375
495.51904296875,5814.58375
496.1072082519531,6133.32375
496.6953430175781,5344.00375
497.283447265625,4917.85375
497.87152099609375,5279.43375
498.4595642089844,5590.92375
499.047607421875,5524.22375
499.63555908203125,5211.00375
500.2234802246094,5108.07375
500.8114013671875,5517.83375
501.3992614746094,5524.74375
501.9870910644531,5397.22375
502.57489013671875,5413.20375
503.16265869140625,5300.77375
503.7503967285156,5002.11375
504.3381042480469,4998.37375
504.9257507324219,5033.51375
505.5133972167969,4990.85375
506.1009826660156,4914.47375
506.68853759765625,4560.42375
507.2760925292969,4593.68375
507.86358642578125,4672.65375
508.4510498046875,4413.65375
509.0384826660156,4247.59375
509.6258544921875,4283.94375
510.2132568359375,4287.17375
510.80059814453125,4306.13375
511.3878479003906,4120.66375
511.9751281738281,3999.33375
512.5623779296875,4017.09375
513.1495361328125,3917.8737499999997
513.7366943359375,3847.51375
514.3237915039062,3726.38375
514.910888671875,3633.79375
515.498046875,3703.21375
516.0849609375,3755.8137500000003
516.6719970703125,3649.57375
517.2589721679688,3500.25375
517.8458862304688,3516.24375
518.4327392578125,3645.00375
519.0195922851562,3684.98375
519.6064453125,3433.87375
520.1932373046875,3342.89375
520.7799682617188,3488.96375
521.36669921875,3480.61375
521.953369140625,3435.61375
522.5400390625,3550.53375
523.126708984375,3640.92375
523.7133178710938,3778.7837499999996
524.2998657226562,3822.4837500000003
524.8863525390625,3914.9037500000004
525.4728393554688,4073.14375
526.0592651367188,4218.43375
526.645751953125,4371.96375
527.2320556640625,4428.49375
527.8184814453125,4668.06375
528.40478515625,4978.18375
528.9910278320312,4963.65375
529.5772094726562,4906.62375
530.1634521484375,4892.02375
530.7496337890625,4881.41375
531.3358154296875,4865.59375
531.921875,4882.23375
532.5079345703125,4990.79375
533.093994140625,5144.05375
533.679931640625,5048.52375
534.2659301757812,5016.10375
534.8518676757812,4974.74375
535.4378051757812,4756.47375
536.023681640625,4608.29375
536.6094360351562,4634.59375
537.1952514648438,4868.07375
537.781005859375,5125.88375
538.3667602539062,5207.72375
538.952392578125,5263.27375
539.5380859375,5288.42375
540.1236572265625,5450.97375
540.7092895507812,5560.65375
541.2948608398438,5743.88375
541.88037109375,5887.42375
542.4658203125,5863.86375
543.05126953125,5970.18375
543.63671875,6160.24375
544.2220458984375,6215.91375
544.8074340820312,6196.45375
545.3927612304688,6111.64375
545.9779663085938,6297.90375
546.563232421875,6707.65375
547.1484985351562,7294.81375
547.7337036132812,7596.53375
548.3187866210938,7465.51375
548.9038696289062,7470.15375
549.4889526367188,7759.73375
550.0740356445312,7998.963750000001
550.6589965820312,8292.85375
551.243896484375,8856.29375
551.828857421875,9503.42375
552.4136962890625,9659.40375
552.9985961914062,9993.27375
553.5834350585938,10224.84375
554.1681518554688,10485.74375
554.7529296875,11030.59375
555.337646484375,11402.41375
555.92236328125,11496.24375
556.5070190429688,11597.98375
557.0916137695312,11837.75375
557.6761474609375,11912.23375
558.2607421875,11974.08375
558.84521484375,12208.87375
559.4296875,12611.76375
560.0140991210938,12998.75375
560.5984497070312,13094.35375
561.182861328125,13100.80375
561.7671508789062,13182.60375
562.3514404296875,13354.30375
562.9357299804688,13800.35375
563.5199584960938,14073.14375
564.1041259765625,14424.50375
564.688232421875,14622.86375
565.2723388671875,14784.01375
565.8564453125,15224.82375
566.4404907226562,15774.52375
567.0244750976562,16347.98375
567.6084594726562,16739.20375
568.1924438476562,17366.81375
568.7762451171875,18129.60375
569.3601684570312,18774.01375
569.9440307617188,19000.38375
